User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Calories
15488420,female,73,162,60,9.0,91,48.0
13804351,male,76,192,103,25.0,100,195.0
17178684,male,65,163,69,10.0,91,52.0
17169981,male,29,173,71,4.0,81,8.0
13293552,male,20,178,81,26.0,104,136.0
12004059,male,33,187,90,6.0,86,20.0
16515805,female,33,170,61,3.0,83,11.0
14743686,male,34,174,72,26.0,103,144.0
19241040,female,43,160,60,13.0,89,59.0
10111843,female,47,173,74,10.0,97,53.0
16422754,female,65,187,82,8.0,90,38.0
10894310,female,22,161,62,29.0,99,152.0
13602949,male,28,184,85,8.0,94,34.0
10382399,female,30,157,60,3.0,87,12.0
18594088,male,20,184,84,1.0,76,1.0
17461948,male,32,196,96,28.0,110,197.0
10837809,female,56,171,66,20.0,103,124.0
14604646,male,67,188,90,15.0,106,120.0
17332364,male,62,207,105,9.0,88,48.0
14091044,female,33,182,73,17.0,97,86.0
14589218,male,46,201,96,25.0,108,185.0
16684195,male,79,191,91,8.0,90,49.0
13041261,female,57,152,57,11.0,85,49.0
13903450,female,49,167,66,11.0,87,48.0
15254554,male,41,186,87,14.0,100,81.0
16463021,male,38,170,77,19.0,112,137.0
13101491,male,28,189,84,24.0,98,115.0
17390229,male,31,189,84,19.0,98,93.0
17252426,male,48,193,93,8.0,87,34.0
18795135,male,41,179,80,26.0,106,170.0
14978264,male,71,201,103,6.0,92,38.0
16716392,female,30,161,64,26.0,99,139.0
11847392,female,30,167,67,18.0,94,86.0
16402578,female,29,163,59,26.0,111,174.0
18747756,male,34,184,88,5.0,82,14.0
15592605,male,42,167,76,29.0,108,197.0
14298031,female,51,169,68,17.0,105,107.0
19230637,male,35,187,92,19.0,100,106.0
12748523,female,28,172,68,3.0,85,11.0
15091309,female,33,187,80,6.0,90,25.0
13676898,female,22,160,56,23.0,98,120.0
14175143,male,64,172,73,22.0,102,151.0
19959990,female,57,157,57,18.0,91,91.0
18764725,female,42,157,56,18.0,95,95.0
18190914,male,24,188,91,23.0,101,119.0
16994274,male,49,169,80,3.0,82,10.0
19017641,male,32,184,81,19.0,99,96.0
13269063,male,78,176,80,13.0,98,92.0
12825803,female,53,166,63,24.0,107,159.0
12404748,male,68,195,98,21.0,105,169.0
19889686,male,47,200,108,15.0,98,93.0
17373549,female,51,154,56,15.0,96,83.0
12652678,female,64,158,59,22.0,92,116.0
15607712,male,51,198,94,17.0,87,75.0
16652585,female,23,153,55,26.0,98,137.0
17475382,female,42,148,48,15.0,94,79.0
14469039,male,23,180,75,8.0,88,23.0
17475598,male,70,191,98,4.0,83,19.0
19044146,male,53,189,94,11.0,88,52.0
15464679,male,28,184,84,16.0,98,76.0
17550893,female,48,182,80,10.0,92,47.0
13148729,female,43,158,61,22.0,99,124.0
15057307,female,21,178,71,7.0,89,28.0
10491902,male,26,194,92,22.0,104,127.0
11291448,female,53,170,67,19.0,95,101.0
13714424,female,32,171,68,26.0,103,150.0
16058577,male,24,212,105,9.0,90,34.0
11194446,male,30,194,94,13.0,93,56.0
11292568,female,31,174,69,27.0,104,158.0
14980446,male,21,182,87,22.0,107,129.0
13124043,male,35,186,86,10.0,93,44.0
12030616,male,56,201,105,11.0,94,66.0
18456986,female,34,153,51,28.0,107,181.0
16000348,female,29,153,58,14.0,101,79.0
17448700,female,23,147,51,21.0,113,145.0
14976657,female,22,158,62,28.0,110,180.0
15048165,male,42,183,82,15.0,98,81.0
16518456,female,40,178,73,15.0,95,75.0
17388343,male,28,179,83,2.0,79,4.0
14503274,male,49,198,102,17.0,100,110.0
17077938,male,28,180,79,9.0,93,35.0
17280595,male,56,196,94,5.0,86,23.0
15310841,female,41,167,61,29.0,103,175.0
16091848,male,38,198,96,27.0,95,137.0
19241743,female,21,140,48,27.0,106,166.0
19330010,male,73,183,90,21.0,94,136.0
16312785,male,48,183,91,24.0,102,156.0
11939048,female,53,172,71,8.0,89,37.0
13645476,male,43,178,82,16.0,102,97.0
12302947,male,20,172,71,18.0,99,77.0
12935967,male,22,184,85,28.0,105,156.0
17021929,male,50,191,95,11.0,93,58.0
12072919,male,46,184,89,10.0,95,53.0
19682415,female,40,165,62,19.0,100,108.0
17719877,female,71,163,65,11.0,90,56.0
12000110,male,20,172,76,19.0,106,103.0
17014420,male,68,196,98,22.0,101,164.0
10654238,male,50,172,73,13.0,98,73.0
11341181,male,24,166,71,2.0,78,3.0
13263201,female,25,159,57,15.0,99,80.0
10753894,male,34,196,103,17.0,96,88.0
18676028,female,42,170,75,14.0,98,74.0
17220443,female,29,140,40,16.0,101,94.0
10097220,male,40,167,66,6.0,87,20.0
10311591,female,77,176,76,9.0,85,41.0
16913565,male,46,177,83,20.0,98,112.0
12065881,female,78,168,71,12.0,96,69.0
14978910,male,35,186,92,24.0,99,130.0
15182279,male,21,199,100,21.0,98,100.0
16256574,female,45,156,57,27.0,104,169.0
13763873,female,56,172,65,27.0,108,183.0
18600096,female,74,160,66,29.0,110,211.0
16468967,male,46,180,83,6.0,86,23.0
12659452,male,21,196,92,14.0,95,58.0
12868053,male,26,180,75,4.0,77,5.0
16252432,male,63,176,79,12.0,90,62.0
13467771,female,34,156,51,3.0,90,14.0
15039984,male,68,205,106,23.0,107,196.0
14178497,male,56,182,87,16.0,91,82.0
16270792,male,21,173,78,28.0,108,163.0
15708155,male,20,173,73,25.0,99,108.0
12660693,female,35,161,62,15.0,102,87.0
13681001,male,25,194,97,18.0,99,91.0
19876880,female,62,148,44,26.0,108,186.0
16865355,female,63,173,66,8.0,83,34.0
11272113,female,46,154,57,11.0,97,61.0
13228655,male,46,175,80,21.0,97,113.0
17863685,male,24,187,87,5.0,82,11.0
14272817,male,43,178,83,13.0,83,42.0
18676471,female,27,157,59,2.0,81,7.0
10500591,male,65,172,80,14.0,96,86.0
14519582,female,63,150,50,7.0,88,35.0
15927085,male,59,199,104,20.0,102,146.0
19674610,female,34,151,51,7.0,97,38.0
19382612,female,57,172,70,28.0,105,179.0
11858495,male,28,192,94,10.0,85,30.0
14525242,male,31,202,98,14.0,97,71.0
11948938,female,30,166,66,16.0,87,65.0
15046022,male,38,176,77,2.0,80,5.0
11846177,female,54,169,71,29.0,107,190.0
10910225,male,54,195,100,9.0,82,36.0
12720868,male,31,193,97,15.0,92,64.0
16969672,male,73,167,69,29.0,109,240.0
13686861,female,75,156,57,27.0,114,212.0
15028308,male,39,164,73,22.0,97,108.0
17100459,male,26,193,87,5.0,87,15.0
15794029,female,28,157,59,23.0,111,153.0
18903525,male,58,191,91,10.0,91,53.0
18088844,male,79,202,108,18.0,99,142.0
16375565,female,26,167,58,15.0,95,74.0
14451187,female,53,159,57,23.0,105,150.0
19252517,female,33,159,53,17.0,94,85.0
19954897,male,60,181,92,3.0,88,15.0
14386991,male,53,182,81,5.0,84,19.0
14863545,male,26,185,85,3.0,86,9.0
15511586,male,23,179,83,3.0,91,10.0
15022966,female,31,170,64,2.0,77,6.0
12871421,male,20,175,78,24.0,107,135.0
18057181,male,32,168,73,30.0,111,201.0
10058690,male,61,197,104,28.0,108,232.0
18871900,male,27,187,92,13.0,92,52.0
11027975,female,42,182,84,6.0,86,23.0
19085313,female,22,158,56,18.0,97,92.0
17143275,female,71,165,67,19.0,91,99.0
18864632,female,28,168,62,10.0,87,41.0
12769000,male,38,177,77,26.0,113,192.0
16156697,female,43,173,69,2.0,79,7.0
10131926,male,21,187,84,27.0,97,116.0
17046316,male,38,182,77,21.0,102,120.0
11896131,male,46,180,83,2.0,90,9.0
19460187,male,49,193,97,3.0,84,12.0
19354925,male,33,181,82,4.0,89,14.0
12870156,female,61,171,66,8.0,85,35.0
11443833,male,35,191,90,24.0,108,162.0
18272188,male,32,202,99,27.0,115,212.0
12778129,female,38,156,56,20.0,94,101.0
11345999,male,58,190,87,23.0,98,145.0
16908484,female,46,168,64,2.0,85,8.0
13582524,female,25,171,70,11.0,92,49.0
17331963,female,23,158,54,9.0,92,42.0
18986390,female,24,167,68,18.0,93,82.0
17452289,female,38,170,65,3.0,85,12.0
10426349,female,29,147,48,17.0,98,93.0
14384732,female,79,163,63,8.0,86,39.0
15998213,female,37,171,66,25.0,106,155.0
15533272,female,22,156,58,16.0,102,90.0
17072398,male,20,182,82,20.0,92,69.0
17211149,female,57,167,68,18.0,114,133.0
19713210,male,58,198,96,12.0,92,67.0
13815395,female,32,144,49,5.0,90,23.0
18267525,female,32,174,69,2.0,77,6.0
16508917,female,42,157,55,27.0,113,194.0
10445424,female,50,151,51,2.0,79,8.0
11570934,female,44,172,75,12.0,93,58.0
14160023,male,27,174,75,21.0,106,120.0
12574867,female,38,178,70,13.0,89,57.0
16646989,female,23,173,68,18.0,97,89.0
15292175,female,31,156,58,16.0,101,91.0
10324121,female,52,148,55,22.0,105,143.0
10341991,male,46,181,82,24.0,104,156.0
15072374,female,56,160,60,5.0,89,24.0
14854168,female,39,177,74,6.0,78,19.0
10363700,male,66,188,98,26.0,114,242.0
16488458,female,62,171,78,22.0,103,135.0
10613350,female,63,158,61,3.0,87,14.0
18890018,female,77,151,52,28.0,103,190.0
16378171,female,54,184,79,23.0,92,111.0
11333721,female,43,146,51,9.0,94,47.0
14838024,male,30,177,82,28.0,107,173.0
13719219,male,74,184,87,20.0,101,150.0
16160546,female,25,164,62,8.0,85,30.0
13806865,male,43,190,98,17.0,107,122.0
14611370,male,40,181,91,29.0,111,216.0
19468881,female,61,166,69,28.0,114,208.0
17145803,female,56,168,66,3.0,85,13.0
10404148,female,67,172,72,8.0,89,39.0
14110534,female,72,151,60,11.0,92,59.0
10361640,male,32,193,96,21.0,111,151.0
12017526,male,51,177,76,1.0,76,2.0
18011722,female,67,166,64,17.0,90,86.0
14106041,male,65,158,63,19.0,97,113.0
18893096,male,35,194,91,23.0,112,170.0
16929000,male,32,187,90,7.0,90,27.0
16539107,male,57,184,78,3.0,71,6.0
11690321,female,50,158,59,24.0,101,144.0
12149605,female,24,174,72,8.0,91,34.0
18950001,female,55,167,66,14.0,87,63.0
10463486,male,23,194,97,15.0,101,79.0
10034058,male,79,172,75,11.0,89,62.0
12133833,male,35,174,76,12.0,97,57.0
11698813,female,31,171,71,3.0,83,11.0
18175714,male,35,182,89,24.0,108,161.0
15376428,female,70,156,62,8.0,87,38.0
17923841,male,65,198,96,5.0,85,24.0
13894704,female,58,160,56,22.0,99,131.0
10502259,male,22,173,79,29.0,115,201.0
19545737,female,24,173,68,20.0,99,104.0
14522123,female,49,158,61,27.0,106,175.0
11352174,female,26,171,65,11.0,101,60.0
11598389,male,21,187,92,4.0,81,8.0
16405106,male,23,191,86,29.0,115,207.0
19928569,female,39,159,62,15.0,93,74.0
16724437,male,33,170,76,20.0,100,103.0
11648375,female,28,160,57,3.0,81,10.0
10283089,female,70,164,63,12.0,94,67.0
13230524,male,38,182,85,8.0,84,25.0
13440939,male,27,192,90,16.0,88,54.0
19906933,male,53,179,84,14.0,93,73.0
12429563,female,38,174,73,17.0,100,93.0
13387471,female,54,169,66,6.0,85,26.0
10196677,male,32,173,77,16.0,97,75.0
13848583,male,28,182,76,21.0,107,125.0
12388580,female,27,175,69,25.0,105,147.0
19737155,female,54,185,82,4.0,86,17.0
10096522,female,56,165,70,18.0,98,101.0
12690065,male,26,187,91,15.0,95,66.0
15764363,male,25,198,97,11.0,92,44.0
19509994,male,45,177,81,19.0,102,116.0
12106575,female,21,166,63,5.0,81,16.0
12578905,female,21,176,64,4.0,75,11.0
15253251,female,36,158,58,11.0,89,49.0
17312164,male,78,193,96,15.0,83,78.0
17930508,male,49,176,76,5.0,84,18.0
17385529,male,60,207,114,1.0,87,5.0
16333757,male,32,170,73,19.0,99,93.0
17619111,male,73,187,96,2.0,91,12.0
11462734,female,22,167,61,3.0,88,12.0
16428584,male,76,177,84,7.0,84,35.0
11676381,female,50,165,66,7.0,98,39.0
15905404,female,20,148,52,9.0,93,42.0
16077406,female,43,169,66,4.0,76,12.0
15603034,female,45,158,60,15.0,93,76.0
17301298,male,23,180,73,26.0,105,139.0
10921184,female,23,148,52,25.0,108,159.0
17253275,female,25,162,62,19.0,99,101.0
16154164,male,22,198,97,1.0,79,2.0
15710102,female,58,175,71,26.0,105,166.0
15768703,male,27,189,87,3.0,79,6.0
16031078,male,60,187,87,13.0,82,52.0
10583671,female,37,170,71,26.0,105,157.0
19226537,female,24,175,67,24.0,105,140.0
16991735,female,75,171,68,16.0,102,103.0
18566703,male,52,183,84,30.0,112,241.0
12079828,female,49,166,66,10.0,80,36.0
16254780,female,31,157,56,3.0,84,12.0
11678057,male,23,196,88,16.0,105,91.0
18447804,male,27,179,84,15.0,96,66.0
16954889,female,42,164,61,14.0,88,62.0
13964681,male,36,174,75,23.0,98,114.0
10562379,male,29,188,86,4.0,85,12.0
19653903,female,57,167,65,27.0,107,180.0
16897876,male,64,175,83,4.0,83,17.0
12808543,male,63,179,82,16.0,86,74.0
19941820,female,57,161,61,27.0,108,185.0
11769784,male,70,190,99,18.0,97,125.0
11583997,female,53,155,53,2.0,85,9.0
16271091,female,50,158,58,17.0,95,91.0
12523601,female,68,147,48,8.0,86,39.0
18481194,male,64,169,79,27.0,96,165.0
18165149,male,31,182,87,22.0,94,96.0
16100787,female,33,171,74,7.0,95,34.0
12924695,female,76,154,56,22.0,98,136.0
17557307,female,25,183,77,7.0,100,36.0
14526211,female,55,155,55,9.0,88,43.0
10530197,male,27,189,93,16.0,95,71.0
18293094,female,42,165,63,8.0,94,40.0
10687000,female,54,159,54,24.0,107,163.0
17887624,female,68,164,63,26.0,110,188.0
13510620,female,33,155,55,4.0,80,14.0
16994106,male,27,197,92,3.0,85,9.0
18591421,male,20,184,78,18.0,87,47.0
16583091,female,28,163,58,27.0,99,146.0
15814407,male,54,195,100,25.0,106,189.0
14353562,male,42,196,93,14.0,93,68.0
13396008,male,43,174,78,11.0,94,52.0
17761956,female,48,165,65,14.0,85,58.0
13685979,male,52,171,78,5.0,86,20.0
12562714,female,65,165,61,12.0,98,71.0
16106250,female,31,160,60,12.0,95,60.0
14912530,male,40,177,81,8.0,83,24.0
12790385,male,62,178,85,16.0,99,105.0
17483493,male,29,186,91,8.0,84,23.0
12412298,female,50,159,59,30.0,106,196.0
14806334,male,73,190,95,10.0,97,70.0
16636721,male,37,195,99,6.0,82,19.0
12295344,female,60,162,63,12.0,100,72.0
10413805,male,25,184,82,10.0,88,31.0
18284780,female,34,135,41,14.0,92,70.0
13481966,male,29,190,84,21.0,102,114.0
16130359,female,20,166,64,2.0,74,5.0
18648123,male,35,175,80,26.0,106,162.0
12006675,male,35,186,83,19.0,100,102.0
10260043,male,45,166,74,7.0,91,30.0
13646159,female,46,168,65,26.0,106,166.0
18331223,male,50,187,81,5.0,83,18.0
18050793,female,78,150,54,8.0,87,40.0
19851050,female,40,174,75,3.0,92,14.0
12411828,female,66,174,74,23.0,99,135.0
17590100,female,61,158,60,23.0,102,144.0
14923338,female,48,159,63,17.0,87,75.0
19385382,female,20,176,69,10.0,84,35.0
16178848,female,50,170,68,3.0,84,12.0
17768835,female,64,154,61,20.0,94,109.0
11874293,male,48,199,110,6.0,81,22.0
14267850,male,29,187,91,24.0,103,137.0
11685376,female,47,162,58,17.0,95,90.0
11544557,female,20,166,60,15.0,98,77.0
11483730,male,32,180,86,23.0,106,143.0
18728608,female,59,182,84,17.0,92,82.0
15309902,female,20,172,60,20.0,102,111.0
19069422,male,64,209,112,18.0,100,133.0
10699781,male,31,191,98,4.0,85,13.0
12346765,female,30,171,68,7.0,91,31.0
13460239,female,72,166,66,19.0,102,121.0
19127767,female,45,159,62,8.0,94,41.0
19623536,male,29,169,72,20.0,101,100.0
13724595,female,37,170,64,20.0,105,122.0
14724770,female,24,167,66,12.0,89,50.0
19058297,female,38,169,64,9.0,99,49.0
10530300,male,57,175,76,28.0,109,214.0
17120461,female,50,153,56,26.0,108,176.0
17188766,female,40,177,74,29.0,97,150.0
17918574,female,24,171,72,27.0,101,145.0
13251809,male,47,192,93,13.0,95,71.0
18278454,male,50,185,83,13.0,97,74.0
11963638,female,46,151,52,25.0,113,183.0
17277065,male,38,185,91,5.0,82,15.0
15906490,male,30,189,95,21.0,103,123.0
16325355,female,42,162,66,21.0,96,110.0
11519009,female,56,167,70,19.0,103,117.0
11721128,female,39,155,54,26.0,105,164.0
10554747,male,64,195,99,13.0,87,67.0
12530660,male,35,178,79,3.0,82,8.0
12263999,male,73,200,106,12.0,89,73.0
16435736,male,26,180,88,4.0,91,15.0
15813794,female,40,154,59,14.0,90,65.0
15715378,female,63,171,73,8.0,88,37.0
18476144,male,40,169,70,22.0,101,121.0
19085705,female,33,151,51,16.0,88,71.0
19890878,female,64,175,67,19.0,101,117.0
10241519,female,21,179,72,7.0,82,23.0
12793069,male,41,183,85,29.0,100,166.0
15330323,male,58,191,99,16.0,94,95.0
15647467,female,21,171,62,1.0,76,3.0
19743732,male,28,187,88,22.0,109,143.0
18618078,female,28,173,71,1.0,83,4.0
17503482,male,44,177,83,28.0,110,205.0
10028780,female,20,170,67,17.0,93,76.0
17164452,male,59,177,81,9.0,87,41.0
17551114,male,22,189,86,14.0,105,78.0
15987630,male,35,194,95,2.0,79,5.0
16509162,male,24,177,81,9.0,85,23.0
12421249,male,60,199,107,26.0,112,232.0
12429676,male,55,192,91,16.0,98,100.0
13172958,female,39,179,74,16.0,98,84.0
14414496,male,45,196,94,10.0,91,48.0
12964208,male,59,178,86,22.0,99,142.0
18883192,female,38,166,63,2.0,85,8.0
16871011,male,20,182,80,3.0,85,7.0
16807137,male,37,183,88,24.0,104,149.0
11476534,female,37,170,71,21.0,96,106.0
18036473,male,38,194,101,14.0,90,62.0
18168592,female,33,153,52,18.0,93,89.0
12698942,female,60,151,58,27.0,105,179.0
17549375,female,62,182,76,10.0,82,39.0
12619351,male,64,183,89,26.0,107,207.0
19125737,male,26,188,81,3.0,82,7.0
15417547,male,62,190,95,11.0,93,65.0
18723537,female,56,159,60,5.0,91,25.0
12341136,female,53,164,65,13.0,98,73.0
12609769,male,25,205,110,22.0,96,108.0
13460467,male,60,166,69,28.0,102,185.0
17926631,male,25,204,107,21.0,98,108.0
17050506,female,37,174,75,19.0,106,115.0
10763040,female,22,174,67,6.0,98,30.0
15920115,female,46,159,59,28.0,109,190.0
15019770,male,24,186,90,13.0,97,59.0
10583829,female,31,177,72,10.0,93,46.0
13053708,male,31,198,99,28.0,107,185.0
18147883,male,21,160,68,6.0,90,17.0
10662184,male,44,171,80,26.0,112,197.0
10151428,female,32,162,65,16.0,94,78.0
16131570,female,20,156,51,20.0,88,84.0
17136693,female,31,133,45,3.0,84,12.0
15482468,female,26,173,68,25.0,98,128.0
16819144,female,22,152,55,22.0,98,115.0
12768402,male,30,178,84,8.0,80,17.0
12980735,female,60,170,68,25.0,102,154.0
12694662,male,24,188,90,19.0,103,104.0
11962233,male,73,169,72,15.0,92,87.0
13218598,male,34,192,99,27.0,113,206.0
11455433,female,34,162,62,8.0,98,43.0
10529633,female,58,164,62,12.0,93,63.0
13044360,male,35,178,82,23.0,104,137.0
18294429,female,20,161,55,8.0,86,31.0
13873228,female,39,155,56,6.0,81,22.0
12006711,female,23,148,48,13.0,77,40.0
15172637,female,75,171,68,22.0,94,122.0
16890948,female,27,163,67,22.0,93,102.0
18813111,male,79,200,108,26.0,97,198.0
17883082,female,27,166,66,28.0,109,178.0
18226303,female,27,160,55,19.0,102,109.0
10424923,male,40,185,87,25.0,102,150.0
15492056,male,25,187,80,21.0,106,121.0
19245364,male,68,174,78,5.0,88,25.0
15091991,male,44,169,77,16.0,91,69.0
14662485,female,30,168,61,28.0,105,169.0
14180543,male,49,182,85,9.0,87,37.0
17911757,male,76,179,85,16.0,98,114.0
16821445,male,70,178,80,14.0,83,62.0
12520261,female,44,154,52,16.0,102,97.0
11897253,female,21,139,43,17.0,98,91.0
16684429,female,36,161,56,17.0,91,80.0
12734223,male,55,193,98,24.0,112,204.0
18790504,female,40,147,50,23.0,107,151.0
19896062,male,45,179,80,5.0,88,20.0
13073159,female,64,155,60,21.0,102,133.0
18079088,female,52,176,70,14.0,89,64.0
17191800,male,20,172,72,9.0,88,24.0
17352375,male,76,183,85,11.0,87,60.0
16953277,female,22,157,59,27.0,113,183.0
11923028,male,75,187,92,7.0,86,38.0
13270565,female,31,162,63,22.0,100,121.0
14843952,female,20,151,51,27.0,101,150.0
11007329,female,22,171,63,14.0,101,76.0
16662695,female,27,166,66,27.0,106,163.0
10264634,male,67,160,66,9.0,92,48.0
10479179,female,29,154,55,5.0,85,20.0
18282322,male,45,194,97,6.0,91,29.0
10285556,male,30,182,84,8.0,85,23.0
11375991,female,50,174,68,11.0,95,58.0
14285460,female,55,157,57,24.0,105,157.0
13851025,male,21,181,79,19.0,103,97.0
13725302,female,43,149,51,4.0,95,21.0
14861386,female,59,159,65,29.0,105,188.0
19872887,male,32,182,83,17.0,108,110.0
10211651,male,76,193,104,16.0,90,101.0
11972182,male,29,176,73,3.0,80,6.0
15579682,female,48,182,72,5.0,82,19.0
11371337,male,44,165,70,5.0,97,25.0
17220466,male,76,189,99,18.0,93,120.0
12917234,female,23,166,65,29.0,108,179.0
17081401,male,60,171,71,20.0,96,115.0
14556630,male,39,189,93,20.0,100,116.0
19449486,female,56,176,70,8.0,86,35.0
11526566,male,24,183,82,14.0,88,42.0
11569838,male,31,189,88,12.0,98,60.0
12262135,female,49,156,55,11.0,96,60.0
17486297,male,22,185,80,27.0,112,176.0
16644341,male,48,177,85,1.0,80,3.0
16048075,male,23,173,78,3.0,88,9.0
17859714,male,60,169,70,2.0,84,8.0
11789688,female,28,161,64,7.0,88,29.0
12321468,female,38,162,68,2.0,81,7.0
10344316,male,45,196,102,27.0,110,210.0
19123344,female,35,162,63,3.0,86,12.0
14474568,male,56,199,101,5.0,84,22.0
19836836,female,27,159,57,17.0,95,85.0
17177794,male,55,179,81,21.0,105,148.0
11702467,female,34,170,68,25.0,100,137.0
19390875,female,27,154,53,2.0,79,7.0
11473760,male,42,196,101,17.0,87,71.0
12031314,male,36,188,88,14.0,91,59.0
17784068,female,30,169,63,5.0,83,18.0
19352299,female,31,151,52,5.0,79,17.0
17321957,male,38,182,81,19.0,99,101.0
11728393,male,35,163,66,29.0,112,198.0
15770843,female,59,157,61,7.0,90,35.0
18875049,male,42,186,83,11.0,94,53.0
19896812,male,76,189,91,22.0,103,176.0
18146125,male,74,192,92,20.0,101,152.0
11673300,male,74,179,90,3.0,82,14.0
13122222,male,24,166,63,13.0,99,56.0
10769898,male,28,181,81,16.0,96,71.0
11267173,male,78,179,84,30.0,110,270.0
18725130,male,36,199,98,12.0,94,58.0
14316328,female,61,163,64,10.0,95,55.0
13460654,male,28,194,91,10.0,106,61.0
15056843,male,60,183,85,8.0,84,34.0
17759646,male,43,191,91,10.0,93,49.0
18498182,male,26,199,99,17.0,105,103.0
13126814,female,32,173,68,9.0,87,36.0
15438943,male,22,195,91,6.0,81,12.0
12142970,female,38,169,67,3.0,85,12.0
10145022,male,42,184,86,14.0,92,64.0
15217102,male,32,198,100,29.0,105,185.0
18734065,male,26,175,74,22.0,97,95.0
13100619,female,40,155,54,19.0,98,106.0
19941033,male,52,197,100,20.0,98,126.0
14747428,male,39,183,83,20.0,91,85.0
14095043,female,28,176,78,27.0,112,176.0
16438829,female,43,168,61,8.0,89,36.0
14971039,male,21,194,88,27.0,104,147.0
11973957,male,41,182,83,16.0,94,76.0
11378800,female,62,165,69,18.0,97,102.0
18881969,male,27,203,109,8.0,88,30.0
